analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,artist_playmeid,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,song_hotttnesss,song_id,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,10439,0.53365013948780349,0.34350887769235888,AR8WHEJ1187B98CDCA,34.751899999999999,"Blythesville, AR",-92.130549999999999,Dee Clark,151354,0ec5f6168736c7f3dda092b923493dca,0.0,138.762,0.20000000000000001,0.0,2,0.47699999999999998,-24.350000000000001,0,0.66200000000000003,Dee Clark Selected Hits Vol. 4,467463,nan,SOWSLSY12AB018A502,129.51499999999999,130.84800000000001,4,0.55400000000000005,Nobody But Me - Original,5199196,TRBANAN128F933B4AF,0
22050,2163,0.8229085341315785,0.57202785368079223,AR2XI6G1187B9AE7DA,nan,"Bronx, NY",nan,Fat Joe,2233,9f03c0483c9383f7a804878607bb6b8e,0.0,174.65423999999999,0.20599999999999999,0.0,7,0.034000000000000002,-5.7160000000000002,1,0.25,Me_ Myself & I,47418,0.2282144825436464,SORZYYB12A6D4FA42E,174.654,77.560000000000002,4,0.85699999999999998,Hard Not 2 Kill (Explicit),508191,TRBANPN128F148CC45,0
22050,65832,0.60009152368985663,0.47583430214921357,ARWJAQ81187FB46F73,45.753419999999998,Timişoara,21.223269999999999,Negura Bunget,-1,cea7fde12ca9c44b9ff77395c78be703,0.0,431.72525999999999,0.49099999999999999,0.0,11,0.79300000000000004,-5.2699999999999996,0,0.69499999999999995,OM,81232,nan,SOFWCRI12A6D4F7C26,425.27300000000002,130.84,1,0.0,Cunoasterea Tacuta,859828,TRBANHU128EF35EB62,2006
22050,173002,0.46482443158164183,0.33639130405532147,AR02DB61187B9A0B5E,nan,,nan,Annie Philippe,-1,c05b1318d22130c9cc2ced416e5ecb42,0.0,167.73178999999999,0.22500000000000001,0.0,6,0.252,-7.7789999999999999,1,0.50800000000000001,Twist Again au Ciné_ Vol. 1 (Bandes originales de films),813166,0.42330677739193562,SOXIGHC12AB0188CE2,162.0,109.09999999999999,4,0.0,La Blonde de Pékin,9002969,TRBANKK12903CDA071,0
22050,1302,0.80982809183977866,0.53964431242425881,ARBCUNV1187B98A9FB,nan,"East Flatbush, Brooklyn, NY",nan,Busta Rhymes feat. Linkin Park,282,7dc870d8ef639956efcbbff367a3e045,0.0,238.21016,0.13600000000000001,0.0,1,0.017999999999999999,-6.8920000000000003,0,0.36599999999999999,We Made It,267845,0.38293509007501925,SOACFRH12A8C13E183,214.38399999999999,92.343999999999994,5,0.85099999999999998,We Made It [Instrumental],2946318,TRBANCJ128F42812AE,0
22050,222660,0.63643667242080693,0.42909781199355129,ARB5TJM1187B9A71FD,nan,,nan,Finntroll,210655,64ee54cdc0f2480d554f85fa7762a235,0.0,214.30812,0.0,0.0,10,0.66600000000000004,-5.0609999999999999,1,0.51100000000000001,Nifelvind,749637,0.65555474991009344,SOGNIKB12AB0187D8B,210.733,95.034999999999997,4,0.74199999999999999,Ett Norrskensdåd,8300643,TRBANZN12903CA2CE7,2010
22050,30118,0.55702616437543617,0.3203064969873311,AREXX3T1187B989950,38.899099999999997,Washington,-77.028999999999996,Scott Krippayne,6329,15cede0b2fd9a19dd5fad014748c453a,0.0,234.91873000000001,0.41599999999999998,0.0,8,0.0070000000000000001,-7.3550000000000004,1,0.22800000000000001,Bright Star Blue Sky,148582,0.0,SOOXEJR12A8C136C08,220.75800000000001,122.09999999999999,4,0.96599999999999997,I Wanna Sing (Autobiography Album Version),1548533,TRBANHO128F425A477,0
22050,13038,0.58547953974952205,0.36438492446826576,ARW63KF1187B98AC48,46.71067,FR,1.7181900000000001,Julien Clerc,61961,ca17f5214e73ab23c7178d8bbf4d1aef,0.0,146.23302000000001,0.34999999999999998,0.0,7,0.45000000000000001,-10.606999999999999,1,0.49099999999999999,Niagara,514440,nan,SOESVCK12AB0181CCE,138.066,202.999,7,0.0,Les Tous Petits Details,5694175,TRBANHO128F93466AF,0
22050,19072,0.63038233414678058,0.45423115657062052,AR7G5I41187FB4CE6C,nan,"London, England",nan,Adam Ant,12697,6ef7925468a88ea287c243dec206827f,0.0,203.54567,0.078,0.0,1,0.55000000000000004,-11.593999999999999,1,0.69299999999999995,Ants Remastered Boxset,588902,nan,SOFHVTV12AB01882C3,194.601,136.17599999999999,4,0.75700000000000001,Manzenera,6535864,TRBANAZ12903CCFE35,0
22050,4836,0.54027989240160823,0.3421923104603396,ARXLX5L1187FB47BED,nan,,nan,Crazy Horse,-1,8d28298175c38b0bc465aca5902d902a,0.0,195.36933999999999,0.16500000000000001,0.0,9,0.82799999999999996,-11.531000000000001,1,0.69799999999999995,Scratchy: The Reprise Recordings [Includes Liner Notes],57714,0.54289874329108623,SOODBPM12A6D4FAEA1,189.52699999999999,146.47300000000001,1,0.0,Downtown (Album Version),600915,TRBANZZ128F149EA4C,0
22050,34989,0.58538719860635302,0.42951363980146334,ARPVRUC1187FB4F1DE,nan,"Oakland, CA",nan,Pitch Black,-1,88c236c9ecbeb81688a6c56d82d954de,0.0,398.60199999999998,0.14699999999999999,0.0,10,0.0,-10.19,0,0.080000000000000002,Frequencies Fall,598659,nan,SOUJKWM12AC468ACF6,391.024,120.004,4,1.0,Lost In Translation,6642795,TRBANDP12903CE9EAC,0
22050,171024,0.65236786418808645,0.43796473314179241,ARVEJ9M1187FB4DC44,nan,,nan,Les Ogres De Barback,-1,91f7e5a30432738404bd2eadbee0c3dc,0.0,247.32688999999999,0.192,0.0,0,0.19,-11.609999999999999,0,0.58199999999999996,Croc' noces,421963,0.35528553642308941,SOOPMHL12AB0186150,240.733,71.084000000000003,3,0.875,Flute,4703098,TRBASFU128F933BBF0,2001
22050,669,0.84745171321799107,0.77996800459717797,ARPAAHK1187B9ABB00,49.260440000000003,"Hanna, Alberta, Canada",-123.11403,Nickelback,1168,68d7fd37cb815737d4ccf81300312e40,0.0,217.62567000000001,0.0,0.0,0,0.48699999999999999,-4.2779999999999996,0,0.53700000000000003,NOW (That's What I Call Music) 22,570867,0.83645530639984811,SOTRDVJ12A8C13975E,207.16300000000001,164.02500000000001,4,0.29399999999999998,Savin' Me,6335800,TRBASRX12903C9FDA8,2005
22050,372751,0.47498345822785915,0.43525232354235893,AR7ISJJ1187B9B2CD6,31.168900000000001,Texas,-100.07715,Danny Barnes,192660,f6134709e97300e8fc583afcc11de871,0.0,169.482,2.9489999999999998,0.0,4,0.98699999999999999,-12.427,1,0.63800000000000001,Get Myself Together,503121,0.23962909777363708,SOBXFRU12AB018597B,162.30699999999999,83.277000000000001,1,0.20599999999999999,Big Girl Blues,5568625,TRBASDY128F9327DB8,2005
22050,34964,0.66395526022676321,0.42927253416282785,ARNTQF31187B9A02FF,nan,,nan,Tony Matterhorn,-1,9dd3396363ca4f1d8f69318cdf2671a1,0.0,207.01994999999999,0.84499999999999997,0.0,10,0.63800000000000001,-7.8890000000000002,0,0.68899999999999995,Don Corleon Presents - Raging Bull Riddim,709548,0.0,SOBGCFL12AB0185ECE,194.02600000000001,135.005,7,0.031,Turn It Around,7868416,TRBASXY12903CB069F,0
22050,215,0.77560034582721615,0.43492264531211211,AR19QNR1187B9A13C5,nan,"Philadelphia, PA",nan,Cassidy featuring Swizz Beatz,303,1d54cdd665c3c57ab578be9be4b261b9,0.0,280.71138000000002,0.0,0.0,10,0.54400000000000004,-4.9539999999999997,0,0.498,B.A.R.S. The Barry Adrian Reese Story,313180,nan,SOFEISR12A8C1421FB,276.95600000000002,104.09099999999999,5,0.97599999999999998,I Get My Paper,3543393,TRBASKE128F92C4661,0
22050,34461,0.59754121797238058,0.38265197113973687,ARXUT4W1187FB48BEB,nan,,nan,Javier Navarrete,-1,d483be30f4de6e94d9316cefab8716cd,0.0,78.105670000000003,0.087999999999999995,0.0,5,0.12,-26.844999999999999,0,0.60699999999999998,Cracks,644631,0.36727341580934564,SOQXESP12AB018223C,71.825000000000003,98.076999999999998,3,0.41199999999999998,The New Girl,7143920,TRBASRW128F9348BFD,0
22050,198378,0.50523731066388189,0.31311974443621077,ARN2M4711C8A423BD6,nan,"Mascouche, Qc",nan,David Jalbert,-1,a2d0b73ed425601ca6b856e25f78346c,0.0,554.99710000000005,0.20699999999999999,0.0,10,0.23499999999999999,-21.166,1,0.20200000000000001,Corigliano & Rzewski: Ballads & Fantasies,604715,nan,SONALZR12AC4688B15,550.78300000000002,151.715,4,0.66200000000000003,North American Ballads: No. 2 - Which Side Are You On?,6717314,TRBASJQ12903CFC0DA,0
22050,4334,0.62974904000051646,0.42356389026271546,AR3SEQM1187B98E9E8,39.642499999999998,"Hagerstown, MD",-77.717579999999998,Kix,7299,e3aa38ed96729ddc7f7b89364091de0f,0.0,366.57587000000001,4.5629999999999997,0.0,1,0.52700000000000002,-13.878,0,0.54100000000000004,Kix Live,288730,0.0,SOVWDYF12A8C1351FE,366.57600000000002,196.86500000000001,7,0.98799999999999999,Hot Wire [Live Version],3239711,TRBASGH128F4276439,0
22050,48814,0.78303710954834926,0.54425750572452603,ART3O5Z1187B9AB043,32.778149999999997,"Dallas, TX",-96.795400000000001,Stevie Ray Vaughan And Double Trouble,9729,ef3d517b7f8711c500678a604e398a84,0.0,368.63954999999999,0.19700000000000001,0.0,1,0.57199999999999995,-12.077,1,0.53200000000000003,The Best Of,385526,nan,SOUNWEU12CF5F88ADE,356.58300000000003,150.58199999999999,3,1.0,Ain't Gone 'N' Give Up On Love,4279747,TRBASHV128F92E5A7A,2005
22050,176260,0.34443819648993357,0.30732398352392937,ARH4H1W1187FB53A2E,nan,,nan,Premiums,180538,cfa759c98262058aacf2531af7c6415f,0.0,173.58322000000001,0.26400000000000001,0.0,11,0.499,-3.593,0,0.56699999999999995,Dragon Boys,496070,nan,SOSTMYP12AB017F0BB,165.19300000000001,120.17700000000001,4,0.14799999999999999,All I Really Want,5491932,TRBASEQ128F93155D2,0
22050,195009,0.32923649892972667,0.0,ARWBYIR11F4C83B3FE,38.823500000000003,Maryland,-75.923810000000003,Double Image,-1,901865fd53e6e772324a500a242afbc9,0.0,348.42077,0.0,0.0,7,0.46400000000000002,-25.204999999999998,1,0.59399999999999997,Secret Wispers - Double Image pays homage to Clara Schumann,255526,nan,SOORRKR12A8C13FF18,331.20400000000001,135.09200000000001,4,1.0,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,2959032,TRBASWK128F42830F2,0
22050,379046,0.59952918582485615,0.37929493531757236,ARHOSMU1242078130D,nan,,nan,All Leather,176108,b51580e349547e5da96f648e96f88698,0.0,121.05098,0.0,0.0,5,0.21299999999999999,-7.327,1,0.443,Hung Like A Horse EP,511911,0.48093421280893994,SOVURUP12AB01842C4,121.051,145.85900000000001,4,1.0,Please Jesus_ Send Me Someone To Fuck,5665058,TRBASBX128F933F55C,0
22050,32760,0.58917487587753492,0.4422857823914656,AR813LR1187FB3F83A,nan,,nan,Goldfish,171267,d2656fb76f26dcce89e747ed1b8dc45d,0.0,172.61669000000001,0.0,0.0,11,0.92500000000000004,-8.2089999999999996,0,0.81999999999999995,Coming Home,370167,nan,SOFACAE12AB01865E9,170.60900000000001,104.03100000000001,1,0.0,Tracy,4121696,TRBASEK128F9338E0F,2004
22050,41256,0.64097168257816317,0.0,AROGHQQ1187B9890E3,nan,,nan,Mil featuring Petey Pablo,19559,8e1347ef2672f39e4fd61b610bebad79,0.0,227.49995000000001,0.0,0.0,9,0.28199999999999997,-5.6989999999999998,1,0.214,Street Scriptures,535176,nan,SOWFVBM12AB0181C3B,220.90299999999999,159.83699999999999,4,0.80400000000000005,Problems,5927208,TRBAFZB128F930969B,0
22050,149073,0.35627831338006061,0.0,AR07HWO1187B9A2189,nan,,nan,Lil' Band O' Gold,144553,e15ded31369aebe16daffbe5ec294b66,0.0,150.49098000000001,0.72099999999999997,0.0,4,0.41999999999999998,-10.449,1,0.51400000000000001,Lil' Band O Gold,600433,0.22669581864758626,SOFDEMJ12A8C13410C,140.31200000000001,146.81700000000001,4,1.0,Shirley,6664247,TRBAFFH12903CEF247,2000
22050,5827,0.79742074074660396,0.53640001079270838,ARUKN9H1187B9B71C8,nan,"Atlanta, GA",nan,The Black Crowes,6981,8089e6b549da324b33b528c38f5276b0,0.0,263.52280999999999,0.0,0.0,4,0.14799999999999999,-12.731999999999999,0,0.17199999999999999,Before the Frost... Until the Freeze,575230,0.49617533567329331,SOTDYKK12AB0184B0B,254.99600000000001,178.29900000000001,4,0.187,Roll Old Jeremiah,6376114,TRBAFWX12903CA9831,2009
22050,19019,0.65913947682195384,0.41326137829474779,AR4R0741187FB39AF2,51.506320000000002,"London, England",-0.12714,Bow Wow Wow,22316,00ec7f9e4e7d65b66f25d02de01c5a78,0.0,172.79955000000001,2.7280000000000002,0.0,1,0.68000000000000005,-9.8829999999999991,1,0.52800000000000002,Love_ Peace & Harmony The Best Of Bow Wow Wow,279463,0.4454545254934259,SOALJHY12A8AE489F3,164.65299999999999,126.501,1,0.0,Love_ Peace and Harmony,3112942,TRBAFFR128F425BC5B,0
22050,116999,0.11454804617962795,0.0,ARGWLJT12086C14A09,nan,,nan,Shunza,-1,3e01f73c88df58f8a583596b73136ca6,0.0,315.61097999999998,3.1230000000000002,0.0,0,0.68899999999999995,-12.741,1,0.54100000000000004,... And Music'S There ...,157156,nan,SOPGCGI12A8C139547,306.88099999999997,63.993000000000002,4,1.0,Yueh Kuang,1651607,TRBAFZB128F427268B,0
22050,18353,0.60912387481759689,0.46236783998692382,ARCEEC91187B9AC4FB,44.979030000000002,"Minneapolis, MN",-93.264930000000007,Alexander O'Neal,-1,355f7d5d302dc9f3d549f436cdbfe26e,0.0,268.27710000000002,0.98999999999999999,0.0,0,0.38700000000000001,-6.5899999999999999,1,0.48699999999999999,Alex Loves...,192588,0.48456252996792964,SOVTZTF12A8C130A1A,262.57100000000003,160.03299999999999,4,0.82199999999999995,Secret Lovers (Featuring Mica Paris),2094101,TRBAFIP128F42438D8,2008
22050,50,0.71368624959476812,0.46860458056906307,ARC70XM1187FB4D5B0,nan,"London, England",nan,Free,19243,dde08101299cff5d53cf0eb174f4b6cf,0.0,273.52771000000001,4.1449999999999996,0.0,9,0.33400000000000002,-8.7200000000000006,1,0.41799999999999998,Live,94255,nan,SOQBFIA12A8C13BAA2,273.52800000000002,129.042,4,0.0,Woman,2360127,TRBAFBU128F427EFCE,0
22050,3300,0.8065804113273366,0.62108521205490841,ARW9FP41187B98C2A7,57.153820000000003,Aberdeen,-2.1067900000000002,Annie Lennox,2023,282e5594b3dee718c5f1d0e92b97746c,0.0,385.01832000000002,2.7050000000000001,0.0,4,0.73399999999999999,-9.0269999999999992,1,0.59299999999999997,Dance Vault Mixes - Little Bird (1st Set of Mixes),278865,nan,SOUEBEX12A8AE47BBC,375.27499999999998,125.03,4,0.70299999999999996,Little Bird,3105579,TRBAFJQ128F4259FB5,1992
22050,23052,0.69559335127452249,0.44493518241173557,ARCDXI51187FB57A2E,40.190330000000003,Ohio,-82.669470000000004,Goose,-1,107bb08b214313b5714aeedfb05ed7b5,0.0,395.85914000000002,0.20000000000000001,0.0,1,0.28499999999999998,-5.3460000000000001,1,0.35799999999999998,Bring It On Rarities & Remixes,798792,0.6451398412486038,SOHGHWJ12A6D4F801C,386.43799999999999,122.956,4,1.0,Bring It On,8834270,TRBAFRG12903CB0FF5,2006
22050,311767,0.44295836834941166,0.3847303033764875,ARVCNOU1187FB4C6F0,35.309139999999999,Oklahoma,-98.521019999999993,Emit,-1,b6eea17738e7e5a610fd8de4ea335708,0.0,197.56362999999999,0.0,0.0,9,0.19400000000000001,-3.2120000000000002,0,0.318,100m001,413161,0.0,SOXFPIX12AB018381E,192.52199999999999,136.87100000000001,4,1.0,Gum,4603592,TRBAFBZ128F9325CA4,0
22050,16280,0.42306532844255629,0.27343951065957456,ARXTUHV1187B99268F,nan,,nan,Remmy Ongala,-1,1a26863a61620354cb29d3bba78daac8,0.0,348.52526,0.17100000000000001,0.0,0,0.36399999999999999,-12.061,0,0.434,Songs For The Poor Man,22906,nan,SOBCFLR12A58A7985F,337.07799999999997,94.719999999999999,7,1.0,Karola,238527,TRBAFTU128F1458496,2007
22050,320280,0.50057657418330714,0.38384905798573071,ARUFRGT1187B98ED43,-28.49522,"Atamisqui, Argentina",-63.818849999999998,Leo Dan,15319,87e841fd9869524928651305500b1846,0.0,148.53179,0.089999999999999997,0.0,0,0.57999999999999996,-5.359,1,0.57899999999999996,Sus Grandes Éxitos,751036,nan,SOEIJSK12AB0183835,144.72999999999999,171.91,4,0.622,Con un poquitito de suerte,8315251,TRBAFYR12903CA6588,0
22050,183689,0.074959492742873599,0.0,ARXGVSB11F4C842CF3,nan,,nan,Opals,-1,e743e8988bd5274b8c2d01bab2403768,0.0,152.58077,0.502,0.0,0,0.54200000000000004,-7.633,1,0.46600000000000003,Doo-Wop Classics Vol. 9 [Beltone Records],236680,nan,SODPUEZ12A8AE4648B,145.125,131.64099999999999,4,0.0,Hop_ Skip & Jump,2599227,TRBAFBB128F42309D1,0
22050,252023,0.58051777655574033,0.31762454603358753,ARMAEYS1187B990F2F,nan,,nan,Tree,-1,1170d52d355a5ff4b3f2b524de5ca469,0.0,157.12608,0.39600000000000002,0.0,4,0.41899999999999998,-8.6630000000000003,1,0.40300000000000002,"A Lot to Fear"" & ""Plant a Tree or Die",491003,0.0,SOWCBBV12AB0182F0D,153.333,146.851,4,0.58599999999999997,Proletariat,5440953,TRBAFNZ128F9308F67,0
22050,63932,0.43283936730693912,0.36690585278851728,ARFZSPU1187B9B5BA9,nan,,nan,John Frizzell,-1,9d885a3b3b1cf2e7b2710f5c5496b6c5,0.0,75.937510000000003,0.37,0.0,1,0.436,-17.346,1,0.48199999999999998,The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture,78775,0.19297760176469811,SOZFAKK12A6D4F6927,69.991,147.69200000000001,1,0.0,Anatomy of a Contest,829141,TRBAFFS128EF357C1D,0
22050,21862,0.51996969766151901,0.41977664522963215,AR0A30G1187B9B183B,nan,,nan,M.A. Numminen,-1,f2d69c9476123a2924bba04f32405a2b,0.0,118.30812,2.8620000000000001,0.0,7,0.379,-9.1690000000000005,1,0.45500000000000002,Gommin ja Pommin metsäkarnevaali,217877,nan,SOSPCEK12A8C13E372,109.31399999999999,110.589,4,1.0,Suti-suti,2375666,TRBAFQZ128F4282B20,2002
22050,4143,0.47740331697195276,0.37880712966431002,ARZ7IH41187FB3B8F5,40.717930000000003,"Uniondale, NY",-73.593540000000004,Leaders Of The New School,-1,4fe511666ea56fe772fbfab12aeee467,0.0,84.740769999999998,0.0,0.0,11,0.031,-9.2010000000000005,1,0.45800000000000002,T.I.M.E.,759417,0.0,SOGVEVK12AB018502B,84.741,101.87,4,0.59999999999999998,Zearocks (LP Version),8407952,TRBADZM12903CBCEA0,1993
22050,123275,0.54780165604706466,0.36947051062021979,ARKO7AO1187FB5664B,nan,,nan,Tin Hat Trio,61977,e30c343bf9ab15c3d9c6a436ceda0674,0.0,44.59057,0.52000000000000002,0.0,0,0.20899999999999999,-15.406000000000001,1,0.40200000000000002,Helium,160733,0.45694954353714434,SOXHSRQ12A8C13C56F,44.591000000000001,86.825999999999993,1,0.0,Scrap,1697071,TRBADGD128F427D654,2000
22050,164936,0.49823007193913954,0.28872653678340027,ARZLCTV1241B9C4D46,nan,,nan,Claire Elzière,-1,151765ae32a71cefa5ac564ad170401c,0.0,235.54567,0.0,0.0,10,0.42299999999999999,-17.471,1,0.627,La vie va si vite (Live),804889,nan,SOVQMDQ12A8C13F034,230.08699999999999,97.671000000000006,4,0.33100000000000002,Il fait déjà (Live),8897439,TRBADSX12903CC0660,0
22050,133833,0.44454158376006503,0.37695835616269019,AREXM411187FB560C4,34.045969999999997,"Mt. San Antonio College, CA",-117.84881,We Five,-1,64f0530f5c5ff7a56c1593e2249565fa,0.0,259.63056999999998,0.34200000000000003,0.0,0,0.85499999999999998,-15.698,1,0.55800000000000005,Catch The Wind,176393,0.0,SODGOWI12A6D4FAF1F,245.22,66.373999999999995,4,0.0,Milkcow Blues (Album Version),1898013,TRBADFE128F4222B3B,0
22050,4902,0.40774235745009929,0.37780018916648034,ARRR7RO1187B98A6EC,nan,,nan,Erin O'Donnell,13516,ef0b8e0a775e7678ac559837f86aa625,0.0,247.69261,0.0,0.0,9,0.42699999999999999,-6.7409999999999997,0,0.439,Wide Wide World,64512,nan,SOETCLM12A6D4F9B3B,227.97900000000001,96.126999999999995,4,1.0,You Were The One (Wide Wide World Album Version),670376,TRBADTB128F14AE3A4,0
22050,73160,0.35963828570559581,0.0,ARJSPWK12454A4CB28,nan,,nan,SANSHIRO,85247,6de2896f5a449bf2c70d0e67b1659f50,0.0,269.322,0.0,0.0,11,0.442,-6.1479999999999997,0,0.45400000000000001,Chansons pour qui?,92906,nan,SOHUCCG12A8C137A17,260.49299999999999,140.143,1,0.0,Le système solaire,983662,TRBADVL128F4272A5C,0
22050,202857,0.036103552369306936,0.0,ARNLY0W11C8A42C7E5,nan,,nan,Serge Desaunay,-1,bd13d4c474ecf0c76c1a7de3a86116ac,0.0,127.76443999999999,0.311,0.0,0,0.34799999999999998,-5.9889999999999999,1,0.47999999999999998,Rue du canal,264677,0.0,SOXBLDL12A8C13ADD4,121.35899999999999,131.84200000000001,1,0.0,La polka des grenouilles,2828009,TRBADXN128F4265A6B,0
22050,38839,0.53328688034451011,0.42545458006448761,ARLD4VD1187FB39009,nan,,nan,Fast Eddie,50655,fd396eedfbe681883cc9622cb5e2c1c6,0.0,97.305670000000006,0.0,0.0,7,0.044999999999999998,-5.2720000000000002,1,0.192,Teen Sensation,84299,nan,SOVOFIU12AF72AD12F,92.218000000000004,181.74299999999999,4,0.0,Put On Your Rubbers,886639,TRBADOH128EF365038,0
22050,485375,0.48040197029570048,0.39232528252791371,AR93K7R1187B9AC92A,59.912280000000003,"Oslo, Norway",10.749980000000001,Black Debbath,-1,d88f29ef5bdd39c0bea260f2ad8ac511,0.0,265.71710000000002,0.0,0.0,5,0.53600000000000003,-6.4089999999999998,1,0.432,Welcome To Norway,737314,nan,SOAIEFA12AC9097225,265.71699999999998,124.44799999999999,4,1.0,The Four Big Ones (Essential Authors And Works),8168638,TRBADTN12903CF9752,2001
22050,11840,0.53813773991321212,0.40038775659679993,ARNTTHK1187B98FF64,nan,Cádiz,nan,Andy & Lucas,1743,9a85887a11f8d36ad11424d08b1b50c8,0.0,207.62076999999999,0.313,0.0,0,0.752,-5.1159999999999997,1,0.54600000000000004,Desde mi barrio,305774,0.56142851762878998,SOJDKSW12A8C13CDDA,188.57499999999999,96.001999999999995,5,1.0,Quiero Ser Tu Sueño,3456134,TRBADGN128F42AA534,2005
22050,60546,0.50700997445889961,0.32301719668828871,ARCYQ1P1187FB3F3CA,nan,,nan,The Twinkle Brothers,54826,a87d7a0d0ef97be4c6eb4a8b810ff486,0.0,204.12036000000001,0.10199999999999999,0.0,7,0.17999999999999999,-11.048,0,0.499,Twinkle Love Songs_ Volume Two,433336,nan,SOCWMZG12AAF3B2AE1,196.934,130.51900000000001,4,0.45400000000000001,I Won't Lie,4829558,TRBADEM128F92E4D1F,0
22050,21128,0.8011364496076413,0.60550713569057524,AR10USD1187B99F3F1,nan,"Burlington, Ontario, Canada",nan,Silverstein,-1,b19a4d7f7a3277d9343eb9a062dcdc89,0.0,214.04688999999999,0.56999999999999995,0.0,7,0.52500000000000002,-7.8959999999999999,1,0.67000000000000004,18 CANDLES: THE EARLY YEARS,128135,0.59293211924773237,SOOHLUK12A6D4FBB1D,211.30199999999999,150.13,3,0.85199999999999998,MY HERIONE (Acoustic Version),1322895,TRBADFY128F422F325,2006
22050,9554,0.51442577316693672,0.31784505601101765,AR77B521187FB4CC70,37.167929999999998,US,-95.845020000000005,Lennie Tristano,28655,dc90439b3927d7465b924a8ff587707e,0.0,271.25506000000001,1.0009999999999999,0.0,0,0.39800000000000002,-15.324,0,0.374,Lennie Tristano / The New Tristano,13331,0.35223222500534229,SOBXDCF12A6701FAFC,266.42000000000002,200.876,4,0.12,Becoming (LP Version),138990,TRBADJM128E078CEF4,1994
22050,4561,0.6386404057423517,0.46084348258966512,ARW071B1187B9A603C,nan,California,nan,Unwritten Law,17305,0d97e3cbd8d12677c85514dde91f052a,0.0,216.81586999999999,0.33400000000000002,0.0,2,0.60599999999999998,-5.2430000000000003,1,0.48299999999999998,Oz Factor,282977,nan,SOJPMDU12A8C133C68,216.816,201.26900000000001,4,0.0,Superman,3157397,TRBAEJD128F4264B50,1996
22050,28581,0.58283727329086532,0.42651368665284467,ARY5TFK1187B9BA2BD,nan,,nan,John Ottman,-1,d21275c973cfc35ba12c7a6f8887ff3f,0.0,205.92281,2.444,0.0,2,0.59699999999999998,-13.522,1,0.48599999999999999,Superman Returns Music From The Motion Picture [Digital Version],39780,0.62347990179238766,SOMAGRE12A6D4F8C60,194.47300000000001,61.587000000000003,4,0.0,The People You Care For,423174,TRBAEYW128F147D9EA,2006
22050,98861,0.51890290857287535,0.34475791150816526,ARSENJW1187B9B053E,nan,,nan,Bimbo Band,4451,5797c168d7746c91156ec8cf77324948,0.0,85.080359999999999,0.60699999999999998,0.0,2,1.0,-13.111000000000001,1,0.92500000000000004,Canti di Natale,671572,nan,SOAOQQE12AB018C71A,76.224999999999994,85.010000000000005,1,0.070000000000000007,Oh ! Tannenbaum,7443997,TRBAEPE12903CBFC12,0
22050,538289,0.41464582437751002,0.0,ARRZNBD122C867517B,23.62574,Mexico,-101.95625,Los Cumbieros Del Sur,-1,49b23657cf40ab1d293f02f357f20beb,0.0,186.85342,0.0,0.0,4,0.69499999999999995,-6.0579999999999998,0,0.379,Los Mas Arrechos De La Costa Vol.1,722456,nan,SOCSQIW12AB018CD18,181.78899999999999,159.53299999999999,4,0.0,El Gatito,8008309,TRBAEFI12903CD25B3,0
22050,61404,0.76198635116932079,0.49719739605169161,ARHR5BC1187B9AC348,nan,,nan,Eagles Of Death Metal,-1,647834de0eb37f1c32d8aebee4b773cc,0.0,225.48853,0.0,0.0,1,0.73699999999999999,-3.0920000000000001,1,0.68000000000000005,Heart On (with bonus tracks),353310,0.48903820917268309,SOLADTL12AB01815A7,215.62,144.398,4,0.58699999999999997,As Nice As I Can Be,3948751,TRBAEHW128F9316423,2009
22050,15861,0.54196837473386328,0.41788534896303853,ARWJHW61187B98FA8E,-4.0347900000000001,"Kasai, Zaire",21.756270000000001,Papa Wemba,-1,fcdb70d594c95ca7d156d37ae062f05c,0.0,406.62159000000003,0.55800000000000005,0.0,5,0.56399999999999995,-6.6120000000000001,1,0.26400000000000001,Festival international nuits d'Afrique-19e édition 2005,705931,0.0,SOGLOTH12AB0185AC8,398.42500000000001,136.44200000000001,4,1.0,Abu-Pia,7829591,TRBAEIA12903CA6F1B,0
22050,103496,0.34470957561073118,0.18354043328402292,ART094K1187B9A08D0,nan,,nan,The Even Dozen Jug Band,-1,43824ed649244b8294a41e35ce99fabe,0.0,175.96036000000001,0.0,0.0,7,0.374,-9.4350000000000005,1,0.56599999999999995,Jug Band Songs Of The Southern Mountains (Digitally Remastered),678501,nan,SONAFPO12AB018F219,173.488,132.58199999999999,4,0.0,The Original Colossal Drag Rag,7527239,TRBAEPK12903CD4080,0
22050,94432,0.38123261150034793,0.30157018179165396,ARHXWB01187B9A205C,nan,,nan,Gloria Lasso,98286,794f8020165672012b029764ef5f61a4,0.0,200.64608000000001,0.38600000000000001,0.0,11,0.745,-10.589,1,0.32900000000000001,Bon Voyage,154812,nan,SOWRCJX12A8C139161,196.06299999999999,94.350999999999999,4,0.076999999999999999,Magali,1619194,TRBALAF128F426A779,0
